+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                            ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart1_apb_icb2apb                                                                                                        ; 105   ; 1              ; 4            ; 1              ; 102    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_uart0|uart_interrupt_i                                                                                        ; 22    ; 2              ; 0            ; 2              ; 5      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_uart0|uart_tx_fifo_i                                                                                          ; 13    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_uart0|uart_rx_fifo_i                                                                                          ; 14    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_uart0|uart_tx_i                                                                                               ; 34    ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_uart0|uart_rx_i                                                                                               ; 27    ; 2              ; 0            ; 2              ; 10     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_uart0                                                                                                         ; 70    ; 24             ; 53           ; 24             ; 34     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|apb_enable_dfflr                                                                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|u_rsp_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                                              ; 34    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|u_rsp_fifo|dp_gt0.vec_31_dfflr                                                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|u_rsp_fifo|dp_gt0.vec_0_dfflrs                                                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|u_rsp_fifo|dp_gt0.wptr_vec_0_dfflrs                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|u_rsp_fifo|dp_gt0.rptr_vec_0_dfflrs                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb|u_rsp_fifo                                                                                             ; 36    ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_uart0_apb_icb2apb                                                                                                        ; 105   ; 1              ; 4            ; 1              ; 102    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_gpioB                                                                                                         ; 101   ; 0              ; 28           ; 0              ; 161    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|apb_enable_dfflr                                                                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|u_rsp_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                                              ; 34    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|u_rsp_fifo|dp_gt0.vec_31_dfflr                                                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|u_rsp_fifo|dp_gt0.vec_0_dfflrs                                                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|u_rsp_fifo|dp_gt0.wptr_vec_0_dfflrs                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|u_rsp_fifo|dp_gt0.rptr_vec_0_dfflrs                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb|u_rsp_fifo                                                                                             ; 36    ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioB_apb_icb2apb                                                                                                        ; 105   ; 1              ; 4            ; 1              ; 102    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_perips_apb_gpioA                                                                                                         ; 101   ; 0              ; 28           ; 0              ; 161    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|apb_enable_dfflr                                                                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|u_rsp_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                                              ; 34    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|u_rsp_fifo|dp_gt0.vec_31_dfflr                                                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|u_rsp_fifo|dp_gt0.vec_0_dfflrs                                                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|u_rsp_fifo|dp_gt0.wptr_vec_0_dfflrs                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|u_rsp_fifo|dp_gt0.rptr_vec_0_dfflrs                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb|u_rsp_fifo                                                                                             ; 36    ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_gpioA_apb_icb2apb                                                                                                        ; 105   ; 1              ; 4            ; 1              ; 102    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|buf_vld_dfflr                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|buf_dat_dfflr                                                                                             ; 36    ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|i_rdy_dfflr                                                                                               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|i_vld_sync_dffr                                                                                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|u_i_vld_sync|sync_gen[1].i_is_not_0.sync_dffr                                                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|u_i_vld_sync|sync_gen[0].i_is_0.sync_dffr                                                                 ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx|u_i_vld_sync                                                                                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_rx                                                                                                           ; 37    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|buf_nrdy_dfflr                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|o_rdy_sync_dffr                                                                                           ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|dat_dfflr                                                                                                 ; 68    ; 0              ; 0            ; 0              ; 65     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|vld_dfflr                                                                                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|u_o_rdy_sync|sync_gen[1].i_is_not_0.sync_dffr                                                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|u_o_rdy_sync|sync_gen[0].i_is_0.sync_dffr                                                                 ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx|u_o_rdy_sync                                                                                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_aon_icb_cdc_tx                                                                                                           ; 69    ; 0              ; 0            ; 0              ; 67     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|arb                                                                                     ; 64    ; 0              ; 0            ; 0              ; 46     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|flash                                                                                   ; 111   ; 12             ; 0            ; 12             ; 35     ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|mac|phy                                                                                 ; 43    ; 1              ; 0            ; 1              ; 20     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|mac                                                                                     ; 78    ; 0              ; 0            ; 0              ; 21     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|fifo|rxq                                                                                ; 12    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|fifo|txq                                                                                ; 12    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi|fifo                                                                                    ; 41    ; 5              ; 1            ; 5              ; 37     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|u_sirv_flash_qspi                                                                                         ; 283   ; 251            ; 94           ; 251            ; 228    ; 251             ; 251           ; 251             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|qspi_TLFragmenter_1|u_repeater                                                                            ; 55    ; 0              ; 0            ; 0              ; 53     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|qspi_TLFragmenter_1                                                                                       ; 193   ; 111            ; 111          ; 111            ; 191    ; 111             ; 111           ; 111             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|qspi_TLWidthWidget|Repeater_5_1                                                                           ; 82    ; 1              ; 0            ; 1              ; 80     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top|qspi_TLWidthWidget                                                                                        ; 234   ; 236            ; 52           ; 236            ; 233    ; 236             ; 236           ; 236             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_qspi0_top                                                                                                           ; 140   ; 0              ; 7            ; 0              ; 79     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_buf_icb_splt|splt_num_gt_1_gen.fifo_dp_1.u_sirv_gnrl_rspid_fifo|dp_gt_0.dat_dfflr                         ; 19    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_buf_icb_splt|splt_num_gt_1_gen.fifo_dp_1.u_sirv_gnrl_rspid_fifo|dp_gt_0.vld_dfflr                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_buf_icb_splt|splt_num_gt_1_gen.fifo_dp_1.u_sirv_gnrl_rspid_fifo                                           ; 21    ; 0              ; 0            ; 0              ; 19     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_buf_icb_splt                                                                                              ; 728   ; 52             ; 0            ; 52             ; 1379   ; 52              ; 52            ; 52              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|outs_cnt_dfflr                                                                       ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                  ; 37    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                  ; 37    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.vec_31_dfflr                                             ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.vec_0_dfflrs                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.wptr_vec_0_dfflrs                                        ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo|dp_gt0.rptr_vec_0_dfflrs                                        ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_rsp_fifo                                                                 ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                  ; 80    ; 0              ; 0            ; 0              ; 78     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                  ; 80    ; 0              ; 0            ; 0              ; 78     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.vec_31_dfflr                                             ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.vec_0_dfflrs                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.wptr_vec_0_dfflrs                                        ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo|dp_gt0.rptr_vec_0_dfflrs                                        ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer|u_sirv_gnrl_cmd_fifo                                                                 ; 82    ; 0              ; 0            ; 0              ; 80     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab|u_sirv_gnrl_icb_buffer                                                                                      ; 119   ; 2              ; 0            ; 2              ; 115    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips|u_sirv_ppi_fab                                                                                                             ; 673   ; 78             ; 0            ; 78             ; 1088   ; 78              ; 78            ; 78              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_perips                                                                                                                            ; 282   ; 2              ; 2            ; 2              ; 387    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_clint|u_sirv_clint_top|u_sirv_clint                                                                                               ; 158   ; 178            ; 21           ; 178            ; 131    ; 178             ; 178           ; 178             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_clint|u_sirv_clint_top|io_rtcToggle_dffr                                                                                          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_clint|u_sirv_clint_top                                                                                                            ; 70    ; 0              ; 6            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_clint|u_aon_rtctoggle_sync|sync_gen[1].i_is_not_0.sync_dffr                                                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
